Solver,BenchmarkChoice,OptionWordpressRequire,OptionMysqlRequire,OptionMysqlProvide,OptionWebservers,min(FinalConfigurationComponents),max(FinalConfigurationComponents),mean(FinalConfigurationComponents),stddev(FinalConfigurationComponents),min(FinalConfigurationBindings),max(FinalConfigurationBindings),mean(FinalConfigurationBindings),stddev(FinalConfigurationBindings),min(SolvingSystemTime),max(SolvingSystemTime),mean(SolvingSystemTime),stddev(SolvingSystemTime),min(SolvingUserTime),max(SolvingUserTime),mean(SolvingUserTime),stddev(SolvingUserTime),min(SolvingWallClockTime),max(SolvingWallClockTime),mean(SolvingWallClockTime),stddev(SolvingWallClockTime),min(SystemTime),max(SystemTime),mean(SystemTime),stddev(SystemTime),min(UserTime),max(UserTime),mean(UserTime),stddev(UserTime),min(WallClockTime),max(WallClockTime),mean(WallClockTime),stddev(WallClockTime),min(AverageTotalMemoryUse),max(AverageTotalMemoryUse),mean(AverageTotalMemoryUse),stddev(AverageTotalMemoryUse),min(MaximumResidentSetSize),max(MaximumResidentSetSize),mean(MaximumResidentSetSize),stddev(MaximumResidentSetSize),min(AverageResidentSetSize),max(AverageResidentSetSize),mean(AverageResidentSetSize),stddev(AverageResidentSetSize),min(AverageUnsharedStackSize),max(AverageUnsharedStackSize),mean(AverageUnsharedStackSize),stddev(AverageUnsharedStackSize)
g12,wordpress,0,20,3,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005417,0.006442,0.000000,0.030000,0.012917,0.007348,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005833,0.006401,0.000000,0.030000,0.013750,0.008069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5288.000000,5300.000000,5293.333333,4.109609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,20,3,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.000000,0.010000,0.002500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005000,0.008660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5408.000000,5420.000000,5416.000000,4.898979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,20,3,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.000000,0.010000,0.005000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5524.000000,5532.000000,5529.000000,3.316625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,20,4,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005000,0.006455,0.000000,0.020000,0.010417,0.006110,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.004583,0.005758,0.000000,0.020000,0.009583,0.006757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4264.000000,4276.000000,4269.666667,3.636237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,20,4,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007083,0.006757,0.000000,0.020000,0.007917,0.005758,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006667,0.006236,0.000000,0.020000,0.008333,0.006872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5116.000000,5140.000000,5125.500000,5.515131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,20,4,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.004583,0.004983,0.000000,0.020000,0.010417,0.005385,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005417,0.004983,0.000000,0.020000,0.011667,0.005528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5208.000000,5224.000000,5215.333333,4.422166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,20,4,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006667,0.006236,0.000000,0.020000,0.011667,0.004714,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007500,0.005951,0.000000,0.020000,0.012500,0.006614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5284.000000,5300.000000,5295.000000,4.203173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,20,4,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.000000,0.010000,0.007500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.000000,0.010000,0.007500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5408.000000,5420.000000,5413.000000,5.196152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,20,4,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.007500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.000000,0.010000,0.002500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5520.000000,5532.000000,5527.000000,5.196152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,40,3,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006250,0.006333,0.000000,0.020000,0.009167,0.007022,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.003750,0.004841,0.000000,0.020000,0.009583,0.006110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4264.000000,4280.000000,4269.500000,4.444097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,40,3,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006667,0.006236,0.000000,0.020000,0.009583,0.006757,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.004583,0.006442,0.000000,0.020000,0.012500,0.007217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5116.000000,5140.000000,5125.833333,5.161288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,40,3,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005833,0.007022,0.000000,0.020000,0.009167,0.007592,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006250,0.006333,0.000000,0.020000,0.010417,0.007895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5208.000000,5228.000000,5215.166667,5.030463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,40,3,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006667,0.006236,0.000000,0.020000,0.011667,0.006872,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.000000,0.020000,0.009583,0.006757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5288.000000,5300.000000,5294.666667,4.268749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,40,3,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.000000,0.010000,0.005000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5412.000000,5416.000000,5415.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,40,3,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.000000,0.020000,0.007500,0.008292,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.000000,0.010000,0.005000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5524.000000,5536.000000,5528.000000,4.898979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,40,4,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005000,0.007071,0.000000,0.020000,0.010417,0.007348,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007083,0.006110,0.000000,0.020000,0.010000,0.006455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4264.000000,4280.000000,4269.166667,3.912232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,40,4,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005000,0.006455,0.000000,0.020000,0.010000,0.006455,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005833,0.006401,0.000000,0.020000,0.009583,0.006110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5120.000000,5132.000000,5125.333333,3.590110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,40,4,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.004583,0.005758,0.000000,0.020000,0.012083,0.005758,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006250,0.006960,0.000000,0.020000,0.011250,0.005995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5204.000000,5224.000000,5214.666667,5.617433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,40,4,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007917,0.007626,0.000000,0.020000,0.012083,0.007059,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.008333,0.007454,0.000000,0.020000,0.009583,0.007348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5284.000000,5308.000000,5294.000000,5.656854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,40,4,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007500,0.008292,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.010000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5412.000000,5420.000000,5416.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,40,4,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.000000,0.020000,0.005000,0.008660,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.000000,0.010000,0.007500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5528.000000,5540.000000,5534.000000,4.472136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,60,3,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.004167,0.005713,0.000000,0.020000,0.010833,0.007022,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006250,0.005637,0.000000,0.020000,0.008750,0.005995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4264.000000,4280.000000,4269.000000,4.203173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,60,3,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.004583,0.006442,0.000000,0.020000,0.011250,0.007806,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006667,0.006872,0.000000,0.020000,0.009583,0.006110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5120.000000,5136.000000,5128.000000,4.163332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,60,3,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007917,0.007059,0.000000,0.020000,0.008750,0.005995,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005417,0.007059,0.000000,0.020000,0.010000,0.007638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5204.000000,5220.000000,5214.500000,4.734624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,60,3,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.004583,0.005758,0.000000,0.020000,0.012083,0.007626,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007917,0.007059,0.000000,0.020000,0.010833,0.007022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5284.000000,5304.000000,5294.333333,4.606758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,60,3,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.000000,0.010000,0.005000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.010000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5408.000000,5424.000000,5417.000000,5.916080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,60,3,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.000000,0.010000,0.002500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.000000,0.020000,0.005000,0.008660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5524.000000,5532.000000,5528.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,60,4,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.004583,0.004983,0.000000,0.020000,0.011250,0.005995,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.003750,0.004841,0.000000,0.020000,0.012083,0.007626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4264.000000,4276.000000,4269.833333,4.159995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,60,4,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006667,0.005528,0.000000,0.020000,0.009167,0.005713,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005833,0.005713,0.000000,0.020000,0.010000,0.006455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5116.000000,5132.000000,5125.166667,4.079079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,60,4,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007917,0.006442,0.000000,0.020000,0.010000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006667,0.006872,0.000000,0.020000,0.010833,0.007022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5204.000000,5224.000000,5215.666667,5.280993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,60,4,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006667,0.005528,0.000000,0.020000,0.010417,0.007348,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006250,0.005637,0.000000,0.020000,0.012083,0.007059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5284.000000,5300.000000,5294.000000,4.898979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,60,4,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.000000,0.020000,0.007500,0.008292,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005000,0.008660,0.000000,0.010000,0.005000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5408.000000,5420.000000,5416.000000,4.898979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,60,4,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.007500,0.004330,0.000000,0.010000,0.005000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.000000,0.020000,0.007500,0.008292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5528.000000,5536.000000,5532.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,80,3,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005000,0.006455,0.000000,0.020000,0.008333,0.007993,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005000,0.005774,0.000000,0.020000,0.008750,0.006654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4264.000000,4280.000000,4270.166667,4.317278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,80,3,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002917,0.004545,0.000000,0.020000,0.012083,0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.008750,0.005254,0.000000,0.020000,0.007917,0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5120.000000,5136.000000,5127.166667,4.758034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,80,3,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006667,0.006236,0.000000,0.020000,0.010417,0.006110,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006250,0.006333,0.000000,0.020000,0.011667,0.007454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5208.000000,5228.000000,5216.166667,4.827583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,80,3,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005000,0.005774,0.000000,0.020000,0.010417,0.007348,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.008333,0.006236,0.000000,0.020000,0.008333,0.006236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5288.000000,5300.000000,5295.333333,4.268749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,80,3,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.000000,0.010000,0.007500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5408.000000,5424.000000,5416.000000,6.324555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,80,3,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.000000,0.010000,0.005000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5524.000000,5532.000000,5527.000000,3.316625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,80,4,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005417,0.006442,0.000000,0.020000,0.009583,0.007348,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005000,0.006455,0.000000,0.020000,0.008333,0.006872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4264.000000,4280.000000,4270.500000,3.796929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,80,4,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005833,0.004930,0.000000,0.020000,0.009583,0.006110,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007917,0.007059,0.000000,0.020000,0.007083,0.006757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5120.000000,5136.000000,5127.500000,5.074446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,80,4,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.004167,0.005713,0.000000,0.020000,0.010833,0.005713,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006667,0.006236,0.000000,0.020000,0.010833,0.007022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5208.000000,5228.000000,5215.833333,5.225472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,80,4,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005833,0.006401,0.000000,0.030000,0.011250,0.005995,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005833,0.007022,0.000000,0.020000,0.010833,0.007022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5288.000000,5304.000000,5294.166667,4.615794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,0,80,4,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.010000,0.020000,0.012500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.000000,0.010000,0.002500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5408.000000,5420.000000,5415.000000,4.358899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
